chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,rms,zero_crossing_rate,name
0.5002448,4019.9377756259555,3556.975069111276,6763.274339290893,0.027066639,0.1253761238399072,1
0.41836172,4180.887844720928,3135.221104735572,6158.895781975058,0.026142897,0.15435805176914152,1
0.539687,3471.012187638878,4078.9371261935744,6822.727962768271,0.020085264,0.08339639827436195,1
0.5549884,3643.255170419579,3525.38775758921,6336.75704212587,0.026977774,0.10227396316705337,1
0.4537466,3369.0655542157974,2849.4490204446392,4982.363530488689,0.034514453,0.11119217662412993,1
0.4390924,4038.0764608515196,3204.0630829527577,6348.697727849478,0.024285268,0.14560750797563804,1
0.455452,4050.090293435009,4239.948982026218,7795.6690246157195,0.017959006,0.13032464472157773,1
0.5462193,4197.701481404644,3898.9062827097764,7737.414465813515,0.015722187,0.12720236368909513,1
0.42869413,3736.1439488705178,3888.635081352011,6783.40863362819,0.022896456,0.11081491988109049,1
0.4628507,3817.1244492906103,3835.941564618422,6997.141911977958,0.019111045,0.1113349224187935,1
0.4509329,3421.540079055419,3361.2437936273554,5743.619716139791,0.027574548,0.11733591031032482,1
0.4463168,3325.18564602494,3160.253244030123,5370.610680104408,0.029517189,0.11291872099767981,1
0.5178737,5827.566718664257,4383.718724462623,10614.420270809165,0.020304972,0.19727355532192575,1
0.32541946,4453.757246781362,3493.5960687795014,7066.537780053654,0.029976876,0.15520999492459397,1
0.47370145,5772.79554266531,4208.808146253823,10387.946930285672,0.025756422,0.1937264356148492,1
0.46410543,2587.788196852407,2952.966687894479,4035.352242241879,0.040888995,0.08280955445185614,1
0.30166906,4591.722799249191,3583.824485403922,7378.444478683295,0.021369334,0.15702377283932714,1
0.49688536,5845.788442416724,4465.531062847474,11036.441075442286,0.025911652,0.1930523582511601,1
0.38017538,4131.690714246438,3487.91744889108,6746.737238979118,0.02602624,0.13387629604118328,1
0.50870407,5843.486562170975,4125.112421396768,10257.698529944895,0.022790993,0.20054198085846867,1
0.34410346,4896.373738923399,3339.916885559645,7619.20667325261,0.044405032,0.17667171186194897,1
0.47668925,5498.793433037099,4579.7985439174045,10286.87577037413,0.011749699,0.17311666183294663,1
0.44514596,4919.289989645407,3397.2046477926056,7748.505814058874,0.022428328,0.1802834070475638,1
0.46523997,4965.29264100513,4350.64276642791,9394.721691016532,0.017923672,0.1507021733613689,1
0.48606208,5308.642046406527,4228.802068897563,9365.444528531032,0.012277576,0.17593872353538284,1
0.44893098,4789.657225917016,3914.7689859884335,8655.098630546694,0.012854748,0.16741815907772623,1
0.5301996,3646.3259121869555,3190.017404155848,5847.48869362674,0.023464922,0.1187327798723898,1
0.48251566,4778.396723888557,4572.302676728043,9527.21833762326,0.009287214,0.1532285473462877,1
0.42154565,4611.055512707265,3633.07653661466,7299.356171149942,0.012328627,0.1722624528712297,1
0.49775454,6259.098837203635,4067.6109164648187,10395.091357308585,0.013631925,0.2472787666763341,1
0.47195008,5154.5128481550655,4658.735049279665,10326.494865683004,0.012774799,0.1500813424448956,1
0.45867348,5353.967587849666,3685.288604853011,8891.963864921694,0.02121321,0.19223666799593966,1
0.43445307,5366.280856675447,4647.980218929604,10470.582470816415,0.020527191,0.1663271733613689,1
0.41337696,5341.5600544972085,2829.207438238246,7634.894436086137,0.029358214,0.21555181445765662,1
0.5040996,5997.5394439041365,4761.635919556567,11390.564842843678,0.01890334,0.20059862601508122,1
0.3375002,4181.749085421508,3441.6527487469866,6786.905905597448,0.026385123,0.13892451239849188,1
0.47626317,4985.652454530445,2907.669079155004,6585.063351943156,0.030853609,0.20411855604698376,1
0.4905109,3049.7019069647704,2852.6370068799806,4650.472420606148,0.031106733,0.10026192720417633,1
0.42730525,3938.624819169276,2693.078952885802,5187.753317140371,0.04190552,0.1476263413573086,1
0.48024556,6375.797890732188,4431.922312201956,11064.519173252611,0.041151956,0.2389372009135731,1
0.31714946,4414.7061224447025,3069.2930269637386,6272.507159947796,0.040935855,0.16310293104698376,1
0.4539319,4838.073009485954,3108.6327486523005,6735.1962414805685,0.032078713,0.18896144504060325,1
0.40102392,4424.559884152601,2887.597474402793,5992.575519322796,0.041074496,0.16947324535962877,1
0.3398876,4335.905681286871,2961.0306695796935,5881.562114812935,0.04014283,0.16281970526392112,1
0.28465036,5403.562344758393,3597.012554842832,7882.50129150957,0.053585015,0.21177244960846867,1
0.44458985,4529.940460158369,2512.449730738733,5925.17809237239,0.042470224,0.18453519250290024,1
0.49492654,6069.1646218046035,4414.869510361334,10912.587686702436,0.041704398,0.21943427349187936,1
0.41508377,5125.052870806054,3700.5977615248726,8145.596065654002,0.01977006,0.19302856728538284,1
0.4044275,2768.804744112661,2725.813049902797,3906.202984520012,0.03841778,0.09312690327726218,1
0.40210575,5091.1523179903525,3370.077446700491,7477.267392328887,0.03005157,0.19294020084106728,1
0.36864567,5167.675088525657,4075.4169975938366,9295.199322977089,0.030938977,0.16507644830336426,1
0.47875056,5545.380966812457,3707.2197003082683,9290.453025304525,0.030477514,0.20874080082656613,1
0.3661298,5391.227578463525,4133.240555321316,9398.119040929525,0.026206253,0.18461336281902552,1
0.38470906,4665.376933192655,3028.000243988405,7034.662644105279,0.045731153,0.18038310252320186,1
0.46042496,4674.765496652367,2861.4573126221876,6182.127660056554,0.027500207,0.18684744779582366,1
0.40229797,6387.784760741003,4824.814197830976,11662.502718967517,0.029446697,0.2314747679814385,1
0.32318166,4356.809525044327,2835.153184835919,5841.393448194605,0.042546965,0.16683018235208816,1
0.31965443,6026.592706092903,4385.290464131556,10150.78192974188,0.04787634,0.22992155778712298,1
0.24917622,5093.5327409250585,3667.109833393084,7614.0107263268565,0.039404433,0.18854113797853828,1
0.4715497,2793.4208060195997,2924.3585928523557,4315.783493148202,0.031574856,0.09796439965197216,1
0.4981326,4451.975706609661,2592.4967394366254,6058.524076457366,0.040854044,0.18206319786832947,1
0.42830348,4869.596935342688,3046.86680189344,6841.56327037413,0.036695354,0.19034245395881672,1
0.33726105,4345.2375118149985,2786.3357077110913,5763.154478139501,0.046578348,0.16550808439675174,1
0.3872982,6094.930557079889,3995.9355054406683,10067.946545098608,0.05870018,0.22975162231728538,1
0.41026548,4758.6189789232085,3775.9666537555304,8064.859044192285,0.029608592,0.16519200442285384,1
0.52134275,4366.585946813878,3229.746320389775,6562.281123114849,0.030080607,0.1603511093387471,1
0.6141704,4727.354648827362,5134.210971067721,12115.749166183296,0.03363039,0.1252730296548724,1
0.576796,4703.322913268574,5063.478088329631,11936.838724441704,0.033181623,0.13032351181844548,1
0.568921,3015.0248729215186,3554.1081949134305,5820.659621519721,0.035897285,0.05993850601798144,1
0.57866174,3453.415293296661,3361.767971991459,5956.4536959831785,0.0373668,0.09093926732888631,1
0.5488995,3796.689016089025,3294.6105142067668,6155.59835411833,0.023128238,0.12522997933584687,1
0.64557385,2820.881066159133,3415.7616576462556,5307.60982362964,0.044004537,0.055302666400812064,1
0.5893056,3441.2532867132168,3378.716180330257,6006.015035890371,0.035870545,0.08347003697795824,1
0.54298705,3907.7979494634574,3450.9816515802495,6704.620092263631,0.028917605,0.10233400703306264,1
0.53767276,3577.547784982188,3252.5688122296756,5760.356660564095,0.049805973,0.09346337550754061,1
0.54814214,2930.112628031425,3175.273137946717,5115.1599432642115,0.04886922,0.06412684889791183,1
0.53883225,3589.7116346855823,3395.604799760523,6105.187676732889,0.040314678,0.08774108178654293,1
0.57520807,3408.0752131182217,3393.5014427061833,6027.848005184164,0.032426108,0.07530407120069606,1
0.53119195,3194.337754875865,3057.293218137605,5279.431803763051,0.04066088,0.0751171421838747,1
0.5309718,3449.0531293744516,3472.203232414798,6213.55314675174,0.025809104,0.084951874274942,1
0.5623057,3942.6882925340183,3580.789750621928,7070.584623332366,0.024137983,0.1045862184599768,1
0.5242092,3069.5279178370793,2834.603170731244,4603.958703415024,0.03233758,0.103999374637471,1
0.52071685,4394.67484935423,3055.7571645003527,6704.00390625,0.040459596,0.14989149305555555,1
0.34812975,4835.0124273401125,3272.8623227741778,7466.375888196056,0.011760384,0.186537032337587,1
0.41072002,5538.4723167580805,3049.897396350337,8254.56106801044,0.017966473,0.2280296095562645,1
0.32792166,5813.233143012908,3108.6431696705245,8972.451081242749,0.017507447,0.24193146389211137,1
0.43598795,5559.410585679705,3092.3768507251625,8410.639319895592,0.011447101,0.22508292850928074,1
0.31442642,4935.039398072086,3245.6178711526486,7718.579158207656,0.015422876,0.18608500398781902,1
0.41513395,5597.902910283726,3179.017457648499,8501.518430068156,0.011308212,0.22694881996809746,1
0.40734854,5307.135584913447,3101.529185854848,7725.52374111804,0.011051052,0.22202748876160092,1
0.4390096,5159.106970413825,2856.4229062456366,7430.453908968968,0.012455986,0.2098646407337587,1
0.33091477,5174.813411627575,3332.0853350863144,8085.492948810905,0.010477767,0.20374696381960558,1
0.3876087,2826.0970270958796,2867.6571270055374,3999.18045787413,0.040446837,0.0987223118474478,1
0.4450728,3028.7862637533376,2593.2418594384358,4855.512480060905,0.048986033,0.10255832185324826,1
0.45460302,2816.1742504644358,2650.3360200206566,4659.1656395011605,0.034539595,0.09520917923433875,1
0.49054724,4254.8516065470685,3093.4007615670535,6462.009339653422,0.025411863,0.16223172853828308,1
0.46948016,4049.3309794260686,2858.172739307153,5897.799448955917,0.02697228,0.15258619127030162,1
0.4920182,3374.960558377602,2733.1134834950767,5384.899534150232,0.03649048,0.11097012761020882,1
0.372459,3960.1812500360456,2919.758848254868,5943.413867640661,0.038947847,0.14929170896171692,1
0.37354884,4638.469634833506,2828.329340922743,6410.349636564675,0.025994515,0.19671503407772623,1
0.29492167,5780.998334587943,2714.501969563654,7041.207538790603,0.063212685,0.26121800681554525,1
0.3729823,4737.460115593823,2810.293896170585,6346.949091864849,0.06882799,0.19836680684454758,1
0.46903822,3011.846881398423,2860.696450898463,5329.942403204756,0.030922182,0.10388948303364269,1
0.58092344,2856.776321600605,2997.8958891457964,4819.540539805685,0.0412431,0.0730495939675174,1
0.56358397,3466.687880441406,3053.260328789498,6180.179179959397,0.023672061,0.11880301986658932,1
0.38921595,4637.45465493035,2972.4397995719232,6792.151813551334,0.038825136,0.204562654074826,1
0.46412387,3724.7457044002745,2870.581666218096,5754.111532047564,0.03902667,0.140606873549884,1
0.49055234,3433.0867819119526,2923.0084694443944,5960.600461318156,0.04734758,0.1158280162412993,1
0.32977107,5507.470316638584,2982.4741966498827,7100.0116689022625,0.07083484,0.24989577291183296,1
0.367442,5304.010844833826,2979.5173458643585,7047.202862166473,0.093726404,0.23726956750290024,1
0.3936455,5072.124558264182,3063.7776071361845,7030.665761854699,0.10650094,0.2281859501885151,1
0.35029975,5096.967284971582,3470.338750890712,8442.5644168721,0.029601289,0.20024629314095127,1
0.3925355,4908.0665963787915,3189.306264193292,8005.405420714907,0.03170222,0.1976417488399072,1
0.29653102,4558.235459658318,3618.02989267237,8246.367459396752,0.036969405,0.1657312663138051,1
0.4227983,2853.8211071264304,2506.665738047653,3913.6471777117167,0.05405401,0.09511967988689095,1
0.36644608,4879.878659102975,3722.6913056585972,8728.891069098028,0.018685179,0.18941007468097448,1
0.3467568,4906.93389188725,3321.754841506489,8103.179152769721,0.022664672,0.19685891277552203,1
0.3820813,4805.65396765014,3649.984568073727,8607.136043539733,0.020144084,0.18069691669083526,1
0.3884438,4385.279734791421,2819.404375810214,6575.920483794954,0.042776573,0.1801825786687935,1
0.37299815,4652.207996572108,2796.355559492835,6825.675663428075,0.047493946,0.1890656721287703,1
0.35725743,4792.112818652629,3345.083115851219,7959.591157917634,0.036489766,0.1850246066560325,1
0.35446504,3518.3716180918814,2547.264063892691,4680.149271316705,0.023869919,0.13900948013341066,1
0.34133545,3573.095266307686,2612.126511073722,4704.630175101508,0.016731985,0.13925758591937354,1
0.2969261,3256.3593783527967,2261.0287094260198,4009.9220789225637,0.038968496,0.13723535382830626,1
0.30611998,3916.4245366610044,2986.7965585482993,5336.637180974478,0.017794184,0.15346305829466358,1
0.5529465,2633.623692148032,3242.910309340635,4385.87881561775,0.023087593,0.07493474477958237,1
0.32714608,3839.181744305242,2611.258172483795,5011.440848861659,0.026331162,0.163592345200116,1
0.33273774,3708.7731840748975,2327.5774273729407,4780.271171693736,0.031977482,0.15530402588457076,1
0.27948672,3425.5681074914,2785.9667851310965,4493.195104045823,0.026780998,0.13455830372679814,1
0.30556512,4026.0026274622123,2577.71310578509,5139.241158823956,0.022113126,0.16645745722157773,1
0.35169443,3538.62197262414,2285.650747932072,4463.518253335267,0.018835284,0.14917728574535963,1
0.33588538,3517.267758840563,2176.959428444972,4390.575152262181,0.024487074,0.15185546875,1
0.34983626,3623.438975883131,2339.402390669456,4708.826901464618,0.03286961,0.1519494997099768,1
0.35281977,3650.236186745501,2516.2466402117047,4778.922223934164,0.02911836,0.15047899144431554,1
0.2944518,3631.4300587586313,2331.9994616603362,4697.13602088167,0.036455993,0.14984116698085848,1
0.37330744,3697.997983122695,2472.696923785397,4686.194555720707,0.01533909,0.15361939892691415,1
0.43175334,3032.77634989206,2499.2692653956246,4157.4569949971,0.0520181,0.10475615392981438,1
0.36611393,3781.0567872367988,2447.9437261364983,4942.994240320476,0.022352383,0.15808756888051045,1
0.37829953,2973.6290506900377,1995.8868640035864,3657.7467916183296,0.040426932,0.1257975638051044,1
0.29238656,3421.061584246051,2432.283772058095,4125.981547273782,0.0286195,0.14760481619779584,1
0.28595328,3878.4811772780286,2925.568647290072,5064.199694569315,0.015274246,0.1543172672563805,1
0.39127642,3254.175447959744,2218.4451932143993,4262.824803328016,0.028828643,0.13240465487238978,1
0.37306112,3240.769317179994,2303.301730802293,4148.264165820766,0.024853474,0.12851086680684454,1
0.34305423,3352.983363423228,2305.6512553206617,4382.431504676624,0.030613884,0.13481094112529002,1
0.30442053,3422.899084989858,2263.0554418813076,4178.640470925174,0.030034231,0.14690581496519722,1
0.29252517,3389.232770113219,2272.666037782018,4229.850524760731,0.030762644,0.14244104372099767,1
0.27069336,3377.7681109088476,2477.1931549784163,4218.409449318446,0.031627975,0.14249315726508122,1
0.4559845,2785.9219437130737,2931.074024219009,4507.583880147912,0.041868985,0.08068875978828306,1
0.36884266,3535.977891140241,2398.83391848741,4633.135943844258,0.029128807,0.14551347701566125,1
0.29148287,3556.670507224363,2662.880167525804,4582.525422346288,0.030745262,0.1469658588312065,1
0.31369984,3594.8312264198703,2268.3452228080178,4416.554886890951,0.023697557,0.14880795932424595,1
0.33564305,3755.4687215501,2593.3385181990516,4905.823235390081,0.016541362,0.1534166092662413,1
0.3663737,3497.9932909089325,2406.6252224632385,4633.485671041183,0.025819758,0.14180435216067286,1
0.3668482,3844.273564789748,2624.024866068459,5045.21450387906,0.022523252,0.15714386057134572,1
0.346184,3594.8593022536156,2718.455862478129,4647.474758918213,0.024078945,0.13750158606438515,1
0.37840372,3606.527300318044,2332.263649733526,4714.42253661543,0.0255986,0.14801606003480278,1
0.33271074,3353.106591257726,2328.0809379891843,4318.18162249855,0.029253744,0.13308326384860789,1
0.3269198,3799.387197164169,2561.713063743064,5043.815595091357,0.021466957,0.1486187645011601,1
0.4656105,3194.2234437293178,2779.6816293197176,4662.612950442285,0.03488256,0.10046245105858469,1
0.3526356,3374.1555824143315,2324.939717985512,4357.850678835557,0.027146218,0.13597329973897912,1
0.35977718,3681.3060773378324,2287.1234860059276,4621.944673542634,0.024152469,0.1584852178799304,1
0.3420655,3392.2396912464355,3026.990475160494,5043.765634063225,0.031557083,0.1168940780887471,1
0.2950579,3217.831397496201,2157.0311170002406,4035.701969438805,0.034821026,0.13354208961716937,1
0.28365996,3782.604055077673,2744.6762267281247,4783.868365719258,0.022130895,0.15307560542343387,1
0.289954,3725.2841557687525,3046.3625650038553,5012.390108396172,0.021934383,0.14933022766821347,1
0.28356853,3859.814285307535,2683.227422715749,5008.7429533425175,0.022978606,0.1623178291763341,1
0.3367073,4217.921198260193,2541.355366579634,5365.065005981729,0.02395248,0.17839825623549885,1
0.37263104,3461.6192447771004,2299.9397638684636,4479.805548506381,0.02615213,0.14221219728828308,1
0.340574,3119.0620950154425,2506.1440020758723,4134.424961028132,0.032343306,0.11304107453596288,1
0.40962002,2700.0937030877867,2903.401307759973,3990.936888232309,0.04054899,0.08815005981728538,1
0.32977068,4118.070684421236,2900.199416268764,5560.0129377537705,0.01803055,0.16629885078306264,1
0.36048073,3586.5001391838573,2504.2434896036625,4744.39915349478,0.029170565,0.14709047817575405,1
0.32272124,3524.2440239554953,2439.9053373959855,4704.180525848318,0.03777207,0.13660772549303946,1
0.3676646,3724.522071292436,2311.4573115625267,4848.368053037993,0.026451679,0.15962378552784223,1
0.27811527,3829.5076701355906,2693.3005283711004,4815.89338475203,0.021187771,0.1619462369489559,1
0.31801778,3630.45343858885,2795.69204896205,4681.1984529074825,0.0192578,0.14684916980858467,1
0.29960558,3616.170349999081,2770.55815870861,4521.97265625,0.02074235,0.14702250398781902,1
0.3248767,3497.227603815059,2394.5547710643586,4387.377646461717,0.027520902,0.13873191886600927,1
0.36745122,3704.696001874297,2458.466684721984,4831.88091375435,0.023637455,0.154776093024942,1
0.32275882,3962.0396203160644,2634.976321691721,5237.314657047564,0.023924675,0.1644454212587007,1
0.4841409,3589.5824317134343,2808.400641711911,5387.047858359919,0.0385845,0.12824690037703015,1
0.3456966,3429.4206773937844,2648.138894057018,4553.098376776392,0.029574625,0.12974459831786542,1
0.3493497,3278.7333223543746,2516.369794683306,4200.823167415893,0.02343598,0.12729299593967516,1
0.27942342,3188.8182626138637,2298.185692822914,3966.256140334977,0.03956001,0.13029858794953597,1
0.279495,3547.548032321812,2384.546822105078,4428.94522186775,0.03077094,0.1490889193010441,1
0.3097622,3498.5329052353723,2462.3345641284445,4444.133374419954,0.03454733,0.14491077254930396,1
0.36658153,3630.7377309110457,2562.631613538565,4912.667896244199,0.032344922,0.1466837659512761,1
0.28436595,3937.069073369434,2913.7407494739095,5143.138119018271,0.021119157,0.16003842807424595,1
0.27894855,3974.5513462937433,2820.55273297565,5121.7547989776685,0.02324339,0.16644386238399073,1
0.3539069,3737.517254955614,2233.6536582579733,4734.806636093387,0.031127054,0.15626019612819025,1
0.3599843,3319.7058956655733,2504.086169975238,4447.580685361079,0.023373237,0.128404373912413,1
0.45296475,2709.0636436340155,2750.444750695857,3934.730731583527,0.0390164,0.09626391205046404,1
0.310433,3759.2157995894613,2705.534962384321,4992.255814058874,0.022821225,0.14665544337296985,1
0.36955386,3886.6158159343827,2552.126376960025,5133.045991335557,0.021245712,0.16157577762470998,1
0.3517077,3769.134009812265,2547.182069243757,4977.567271787993,0.028770803,0.15500380655452436,1
0.35024267,3737.320815934822,2577.1169797139373,4870.400866444315,0.025797712,0.15227690871519722,1
0.29969183,3744.5308193567234,2593.0137960796715,4986.7101399361945,0.036224294,0.14563016603828308,1
0.3831384,3774.5392229312743,2350.250501863382,4983.06298488254,0.023482595,0.1603125906322506,1
0.36513865,3314.217441998842,2176.622723850579,4106.39682424594,0.033482723,0.1416174231438515,1
0.2664463,3782.139987978974,2629.479480526652,4683.296816089037,0.024375979,0.1616369543938515,1
0.29911363,3895.720621671872,2654.246396457889,4844.720897984339,0.021141231,0.16323661361658934,1
0.36882767,3516.2718195177977,2269.7924694431085,4381.632128226508,0.029862959,0.14482807062064965,1
0.52854234,3180.719118333853,3116.0699770458773,5132.646303110499,0.026316945,0.11104489921693736,1
0.33816358,4203.773161982201,2706.125623333598,5626.311222085267,0.022379605,0.17443875978828308,1
0.35926184,3512.625970546732,2365.2863179504056,4617.048492785673,0.029249024,0.14071449934744779,1
0.3500683,3484.3490864296473,2149.5492461909353,4338.415838892111,0.025827738,0.14779401102088166,1
0.34207466,3327.8735898164437,2780.013348695587,4573.7822424231435,0.022059409,0.11909644177784223,1
0.40282896,4558.129179209229,2869.884970704482,5957.952526827146,0.030557044,0.1779496265951276,1
0.3417955,4235.862765860155,2759.6928868363643,5117.458150558295,0.034861222,0.1673705771461717,1
0.35701078,5066.594415810614,3239.709342124617,7025.869503154002,0.024557384,0.19264451312354988,1
0.35509804,4372.3022180797,2760.6239618428176,5588.440762761021,0.035990182,0.17043394721577726,1
0.28988314,4129.998191271817,2979.2171629103177,5126.001486368909,0.03023834,0.15918082040313225,1
0.30843765,4494.594392321185,3063.700862146739,5747.2169101653135,0.021466032,0.1758820783787703,1
0.4343978,2991.0495205373445,2923.3008594857934,4589.270161144142,0.041076623,0.1065280144286543,1
0.3740945,4555.419346411665,2947.158516336482,5825.605763304814,0.023402171,0.18081473861658934,1
0.30395547,4404.9597639496515,2844.367113797821,5455.294622788573,0.02591027,0.17797908207656613,1
0.40594214,4382.198684113076,2953.9817415922516,5729.930394431554,0.021236392,0.17330019214037123,1
0.377306,4015.6397497378066,2848.128719568746,5175.06321599478,0.038170893,0.1567586735063805,1
0.41519397,5088.285754223581,3369.9331508881514,6787.705282047564,0.014254547,0.20058389827436196,1
0.43221962,4491.475569643053,2867.2726732465235,6099.042470272621,0.02760313,0.17438891205046403,1
0.2803719,4145.4632455560695,3102.6029096281572,5293.17108649942,0.022608012,0.15457103755800464,1
0.41340315,4221.108956968135,2972.332697296151,5498.161184926044,0.02376502,0.16447487674013922,1
0.300513,4626.210056760496,3158.662514527624,5847.988303908062,0.018071918,0.18178563660092809,1
0.32139745,4736.791572810275,3175.539682524995,6221.696794337297,0.021030925,0.18930018307714616,1
0.45721516,2622.161965545376,2580.458830124458,3687.6734474695477,0.03976748,0.08050749528712298,1
0.43088508,4525.611871437691,2603.8111784241582,5506.104988399072,0.035620343,0.18542225565545242,1
0.30014202,4329.975327609862,2914.9462472222704,5407.681762978538,0.03499424,0.1686496247824826,1
0.36309114,4950.274639890277,3269.5516590114803,6897.319777769721,0.023358807,0.18789991480568446,1
0.4205746,4343.5260102504135,2727.148713606935,5650.742164841938,0.036022857,0.16636569206786542,1
0.38583517,4638.298236918265,3084.9437081002557,5912.8876794518565,0.026558148,0.1841828596287703,1
0.41936374,4548.553207433153,3263.044353313833,6536.251427457946,0.02613563,0.1701371265951276,1
0.37412137,4638.094879745246,2780.6972822645675,6024.800382468097,0.03284264,0.18543358468677495,1
0.31096712,4589.955891183731,3139.458840688777,6250.62422962587,0.030663988,0.1759625145011601,1
0.38448614,4774.683682614079,2718.9585094830204,6235.286193989269,0.03429445,0.19312033243909513,1
0.3105417,4373.929602345882,2812.836084166826,5670.926420207366,0.033427488,0.16590686629930396,1
0.4800035,3071.701314085642,3091.814246479735,4861.407881380511,0.03462727,0.09675106039733179,1
0.3865856,4997.6706747657245,3246.7461849112874,6602.799516930105,0.021485765,0.20461363471577726,1
0.37921774,4640.273208566175,2622.2847509814683,5992.825324463457,0.032496985,0.18597851109338748,1
0.3285607,4942.836254014971,3067.8903466410034,6451.7173678581785,0.022663126,0.19947478610788863,1
0.34259233,4718.6490439050085,2972.584580430575,6160.344651790893,0.026734084,0.19464861876450115,1
0.36749583,4233.360308842503,3282.696250041157,5832.800151355858,0.018637918,0.1583662630510441,1
0.2304055,4095.842665685461,3182.8133436738526,5384.300001812645,0.02902018,0.14760141748839908,1
0.40569124,4234.406908466677,2681.5021729770233,5289.873658642691,0.038680244,0.16319243039443154,1
0.40942496,3897.33575859316,3132.2137545794367,5969.843251522621,0.027767986,0.15963058294663574,1
0.48940933,3930.080046604086,3335.3570833683016,6500.729136455917,0.022836305,0.14508637253480278,1
0.4282528,4059.392877761183,2889.655202612993,6003.616906540024,0.042693038,0.1787109375,1
0.52663255,2969.6324666285664,2899.0349041168224,4642.378734048724,0.037485432,0.0838880782337587,1
0.46733132,4007.4896695690127,3140.5482181767684,6253.571930285673,0.030433346,0.1554614994199536,1
0.47415084,2781.6044344714737,2695.25513169418,4061.5318209831785,0.03468481,0.08795293467227379,1
0.5361186,3131.965801186935,2974.1214565242094,5026.678962441995,0.030475674,0.10394386238399073,1
0.45141643,2890.30046598122,2627.072918861305,4142.019037304234,0.03716878,0.0996943427349188,1
0.38882458,2919.528745838023,2654.194575346626,4155.058865646752,0.04094874,0.10685429053074245,1
0.4799453,3472.757888106699,3052.4447822370075,5280.680829466357,0.02639096,0.12073801841647332,1
0.40903127,2993.1152264569537,2529.934618699574,4149.413269467807,0.04444083,0.10691660020301624,1
0.5224461,3189.0158170526106,3212.631908448563,5119.556513739849,0.029559186,0.10230681735788863,1
0.51991224,3737.585028902526,3213.917925194285,6058.673959541763,0.036173236,0.1354397023636891,1
0.50493944,3405.522171213235,2849.733637655895,5192.449653784803,0.03594497,0.11618261492169374,1
0.4242185,2895.35792848103,2978.3266331614395,4201.87234900667,0.037759267,0.09141055503190255,1
0.5236906,2874.9498989580857,3119.8405570442014,4777.823081315255,0.030075822,0.08782378371519721,1
0.4180052,3096.8336185462326,3037.4676003798804,4678.750362529002,0.030930199,0.11618148201856149,1
0.42889476,2854.5249787569696,2610.65360994341,4100.0517736731435,0.045739546,0.10063918394721577,1
0.52642334,3174.388157404053,2982.870031597259,5029.326896933005,0.029399028,0.10645777443445475,1
0.46317342,2840.6513986485165,2587.976944882952,4080.966660926624,0.040994763,0.0906299847737819,1
0.42126504,3033.6515856209658,2774.949757439075,4356.002120794664,0.043873303,0.10644644540313225,1
0.49420068,3235.5430851020324,2602.7313345142743,4659.815132866879,0.04034149,0.11186172237529002,1
0.4630364,3063.4593670024583,3076.7705583070338,4782.769223100348,0.02972661,0.11478914406902552,1
0.5034441,3489.7087398300655,2709.75776676132,5142.788391821346,0.041504703,0.12547581931554525,1
0.47918844,3300.1301569749653,2849.0844036585095,4952.436874637471,0.033577174,0.11535899434454756,1
0.4938795,2740.003409584663,2861.6630851746204,4319.9302584831785,0.03227564,0.10411379785382831,1
0.53077346,3532.1669861823116,3049.511550510734,5580.746764428654,0.023960687,0.11834645990429234,1
0.5181339,3422.3086974048865,2972.216094523155,5322.348326928654,0.02629832,0.118647812137471,1
0.4271739,2920.2583496499465,2538.000660391459,4087.3616725275524,0.043298762,0.10414891785092807,1
0.5256722,3049.644773046972,3016.556559018296,4933.801411144142,0.028191578,0.10766658207656613,1
0.45946822,2922.7962731922003,3059.6515312458328,4746.347633591938,0.029159179,0.1051753280887471,1
0.52999747,2907.39298655555,2853.0587718841457,4466.765720163863,0.034479026,0.09469144250290024,1
0.503631,3383.4084161637275,2719.645484573704,5098.872648093097,0.03167282,0.12321794337296983,1
0.46387812,2655.6377025340266,3003.337960196711,4130.927689058874,0.028130215,0.09920039696925755,1
0.520225,2950.428220314782,2845.026192070054,4546.953170316126,0.031348795,0.09272585556844548,1
0.4697931,2900.9499724185757,2979.5623935860945,4794.460103683295,0.038731817,0.10950981547273782,1
0.3936046,2546.0819456694526,2670.066499849788,3573.162770990429,0.040105958,0.08947215777262181,1
0.55620897,3027.047362180781,2971.316751437063,4789.6138839544665,0.022945503,0.0930759226363109,1
0.40913278,2703.546936849883,2538.4787334766997,3753.771887688515,0.048380718,0.09224210593097448,1
0.48407695,3257.0836179778435,3031.5049106492825,5075.640770011601,0.038104445,0.10965935868619489,1
0.5037478,2742.3403686047445,2689.0364006465784,4153.709917887181,0.03234141,0.08804016821345707,1
0.4331323,5419.18499194157,3626.0162812090184,8602.639551007831,0.020099325,0.19991208671693736,1
0.3218106,4637.308267141301,3192.433770862385,6928.445498296113,0.031066498,0.15993646679234338,1
0.34264746,5790.79583810971,4035.752199987331,9874.597366226799,0.031845707,0.20162390334976799,1
0.46321166,5786.290986102755,3763.1911260432958,9353.85357000435,0.02292282,0.21675155887470998,1
0.3246328,5421.508119542773,3414.4935314934987,8350.486242024363,0.028035427,0.1954779038573086,1
0.44907212,2862.8773039840153,3114.1052634325333,5386.947936303654,0.06018218,0.07711558330916474,10
0.41083735,3436.970393741208,3143.21702484777,6205.609343278712,0.0639082,0.10231474767981438,10
